ticket_id,customer_id,complaint_category,complaint_date,severity,age,processing_time,partition_date,partition_hour
TICKET000239,CUST038886,Delayed Refund,2024-08-03,1,284,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000240,CUST059464,Incorrect Charges,2024-10-28,5,198,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000241,CUST045556,Account Locked,2024-11-08,5,187,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000242,CUST025314,Card Not Working,2024-11-19,4,176,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000243,CUST087788,Loan Application Rejected,2025-04-04,8,40,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000244,CUST054683,Incorrect Charges,2024-05-14,7,365,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000245,CUST051252,Incorrect Charges,2024-11-27,0,168,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000246,CUST079515,Account Locked,2024-06-28,3,320,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000247,CUST069269,Delayed Refund,2024-05-21,2,358,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000248,CUST009748,Card Not Working,2024-11-07,4,188,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000249,CUST099082,Delayed Refund,2025-02-24,9,79,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000250,CUST080784,Poor Customer Service,2025-05-07,0,7,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000251,CUST059202,Account Locked,2025-04-18,0,26,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000252,CUST042660,Loan Application Rejected,2025-04-02,4,42,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000253,CUST085798,Mobile App Issues,2024-10-05,7,221,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000254,CUST004511,ATM Withdrawal Failed,2025-03-26,0,49,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000255,CUST029332,Incorrect Charges,2024-07-26,9,292,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000256,CUST093538,Account Locked,2024-09-11,7,245,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000257,CUST085198,Card Not Working,2025-01-21,6,113,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000258,CUST042545,Loan Application Rejected,2025-02-25,10,78,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000259,CUST092531,ATM Withdrawal Failed,2024-08-17,10,270,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000260,CUST059267,Delayed Refund,2025-02-04,2,99,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000261,CUST005534,ATM Withdrawal Failed,2025-03-14,5,61,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000262,CUST060355,Delayed Refund,2024-08-09,9,278,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000263,CUST063496,ATM Withdrawal Failed,2025-03-29,5,46,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000264,CUST010615,Incorrect Charges,2024-06-26,5,322,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000265,CUST006552,Incorrect Charges,2024-09-28,7,228,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000266,CUST092640,Mobile App Issues,2024-11-09,0,186,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000267,CUST064891,ATM Withdrawal Failed,2024-06-08,5,340,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000268,CUST003837,Incorrect Charges,2024-11-30,1,165,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000269,CUST004303,Unauthorized Transaction,2024-10-15,8,211,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000270,CUST095856,ATM Withdrawal Failed,2025-05-08,0,6,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000271,CUST093882,Card Not Working,2025-02-25,8,78,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000272,CUST047272,KYC Verification Delay,2025-01-10,4,124,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000273,CUST052333,Delayed Refund,2024-10-13,2,213,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000274,CUST065499,Unauthorized Transaction,2025-03-30,0,45,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000275,CUST000851,Card Not Working,2024-08-31,9,256,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000276,CUST032114,Incorrect Charges,2025-01-19,9,115,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000277,CUST073788,Unauthorized Transaction,2024-08-31,0,256,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000278,CUST015076,ATM Withdrawal Failed,2024-11-23,7,172,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000279,CUST089789,ATM Withdrawal Failed,2024-08-05,4,282,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000280,CUST049656,Incorrect Charges,2024-06-08,4,340,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000281,CUST064161,Incorrect Charges,2025-04-14,7,30,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000282,CUST095051,Poor Customer Service,2024-07-19,9,299,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000283,CUST088867,Card Not Working,2024-07-16,9,302,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000284,CUST088652,Mobile App Issues,2024-08-28,0,259,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000285,CUST090437,KYC Verification Delay,2024-09-20,4,236,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000286,CUST058220,Card Not Working,2025-03-09,5,66,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000287,CUST025235,Poor Customer Service,2025-01-05,2,129,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000288,CUST076274,Unauthorized Transaction,2025-04-10,7,34,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000289,CUST077348,KYC Verification Delay,2024-07-23,2,295,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000290,CUST065964,ATM Withdrawal Failed,2024-07-17,4,301,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000291,CUST070165,ATM Withdrawal Failed,2025-03-26,9,49,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000292,CUST009307,Poor Customer Service,2024-05-21,0,358,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000293,CUST089688,ATM Withdrawal Failed,2024-06-29,10,319,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000294,CUST081173,Unauthorized Transaction,2024-12-03,1,162,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000295,CUST049108,Card Not Working,2024-06-17,4,331,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000296,CUST005121,Mobile App Issues,2024-12-01,7,164,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000297,CUST056561,Card Not Working,2024-07-14,3,304,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000298,CUST019673,Unauthorized Transaction,2025-01-05,4,129,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000299,CUST019080,KYC Verification Delay,2024-12-30,6,135,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000300,CUST096040,KYC Verification Delay,2025-03-18,2,57,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000301,CUST048874,Delayed Refund,2024-10-03,7,223,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000302,CUST012352,Account Locked,2024-06-25,4,323,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000303,CUST043801,Loan Application Rejected,2025-03-12,9,63,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000304,CUST016164,Unauthorized Transaction,2024-10-25,10,201,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000305,CUST098892,KYC Verification Delay,2024-12-15,6,150,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000306,CUST052651,KYC Verification Delay,2025-02-08,5,95,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000307,CUST043720,Card Not Working,2024-12-21,5,144,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000308,CUST009269,Unauthorized Transaction,2024-10-08,4,218,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000309,CUST057500,Incorrect Charges,2024-11-06,8,189,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000310,CUST018582,Incorrect Charges,2024-05-23,6,356,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000311,CUST053350,Incorrect Charges,2024-06-04,2,344,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000312,CUST044433,Unauthorized Transaction,2024-10-21,4,205,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000313,CUST087409,Mobile App Issues,2025-02-10,10,93,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000314,CUST072465,Delayed Refund,2025-02-21,1,82,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000315,CUST057650,Mobile App Issues,2025-02-27,2,76,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000316,CUST091433,ATM Withdrawal Failed,2024-10-17,6,209,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000317,CUST039353,Loan Application Rejected,2024-06-28,7,320,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000318,CUST019619,Incorrect Charges,2024-09-21,0,235,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000319,CUST027344,KYC Verification Delay,2024-12-16,1,149,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000320,CUST054654,Unauthorized Transaction,2024-09-22,6,234,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000321,CUST051235,Card Not Working,2024-08-21,2,266,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000322,CUST044427,Unauthorized Transaction,2024-05-15,4,364,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000323,CUST002868,KYC Verification Delay,2025-05-01,7,13,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000324,CUST012207,Card Not Working,2024-05-16,0,363,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000325,CUST099672,Delayed Refund,2025-02-14,2,89,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000326,CUST079843,Loan Application Rejected,2024-06-06,4,342,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000327,CUST009919,Incorrect Charges,2025-01-08,7,126,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000328,CUST008103,KYC Verification Delay,2025-04-27,2,17,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000329,CUST054653,Poor Customer Service,2025-03-11,2,64,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000330,CUST029278,Account Locked,2024-11-02,1,193,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000331,CUST057539,Loan Application Rejected,2025-01-14,9,120,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000332,CUST078489,Incorrect Charges,2025-04-06,3,38,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000333,CUST063439,Account Locked,2024-10-08,3,218,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000334,CUST067519,Account Locked,2024-08-28,9,259,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000335,CUST088547,Loan Application Rejected,2024-11-23,4,172,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000336,CUST009127,Poor Customer Service,2024-05-24,9,355,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000337,CUST001887,Account Locked,2025-04-08,0,36,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000338,CUST033199,Unauthorized Transaction,2024-08-29,4,258,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000339,CUST033267,Loan Application Rejected,2024-07-30,9,288,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000340,CUST021894,Account Locked,2025-04-11,10,33,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000341,CUST075793,Poor Customer Service,2024-12-03,10,162,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000342,CUST046138,Account Locked,2025-01-29,3,105,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000343,CUST058590,Poor Customer Service,2025-03-11,2,64,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000344,CUST039922,Incorrect Charges,2024-07-24,1,294,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000345,CUST035755,Delayed Refund,2024-05-31,3,348,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000346,CUST074645,Card Not Working,2024-08-13,0,274,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000347,CUST031856,Account Locked,2024-12-19,5,146,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000348,CUST083140,ATM Withdrawal Failed,2025-01-30,0,104,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000349,CUST091964,Mobile App Issues,2024-10-20,3,206,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000350,CUST057448,Account Locked,2025-03-01,10,74,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000351,CUST079808,Poor Customer Service,2024-06-16,8,332,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000352,CUST042223,Mobile App Issues,2024-09-10,0,246,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000353,CUST008363,Incorrect Charges,2025-03-15,6,60,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000354,CUST088657,Poor Customer Service,2024-10-07,7,219,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000355,CUST003324,Incorrect Charges,2025-02-09,10,94,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000356,CUST099244,Incorrect Charges,2024-06-23,5,325,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000357,CUST035067,Mobile App Issues,2024-11-23,0,172,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000358,CUST034667,KYC Verification Delay,2025-02-20,7,83,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000359,CUST048808,Poor Customer Service,2025-02-28,0,75,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000360,CUST023003,Poor Customer Service,2025-03-30,8,45,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000361,CUST075559,Mobile App Issues,2025-01-23,1,111,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000362,CUST006828,Account Locked,2024-11-05,3,190,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000363,CUST074665,Poor Customer Service,2025-02-02,5,101,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000364,CUST051958,Account Locked,2025-04-13,1,31,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000365,CUST066591,Card Not Working,2025-01-18,8,116,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000366,CUST008586,Account Locked,2025-01-30,6,104,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000367,CUST067941,Incorrect Charges,2024-08-27,9,260,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000368,CUST083616,Mobile App Issues,2024-08-28,1,259,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000369,CUST066941,Delayed Refund,2025-04-19,6,25,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000370,CUST043318,Unauthorized Transaction,2025-01-08,1,126,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000371,CUST009783,Loan Application Rejected,2024-11-02,2,193,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000372,CUST073680,Card Not Working,2024-06-02,6,346,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000373,CUST045958,Mobile App Issues,2025-03-16,3,59,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000374,CUST027915,Card Not Working,2024-12-02,1,163,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000375,CUST021813,Poor Customer Service,2024-11-08,6,187,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000376,CUST014069,Incorrect Charges,2024-12-19,2,146,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000377,CUST018691,Card Not Working,2024-06-11,0,337,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000378,CUST085616,Account Locked,2024-07-05,3,313,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000379,CUST003610,Delayed Refund,2025-04-17,5,27,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000380,CUST097482,Poor Customer Service,2025-01-23,3,111,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000381,CUST000224,Incorrect Charges,2025-03-07,2,68,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000382,CUST096702,Loan Application Rejected,2024-08-18,10,269,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000383,CUST014888,Mobile App Issues,2025-02-03,7,100,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000384,CUST039781,Account Locked,2024-08-14,9,273,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000385,CUST043827,Mobile App Issues,2024-05-24,9,355,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000386,CUST064205,Delayed Refund,2024-08-05,5,282,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000387,CUST096136,Unauthorized Transaction,2025-04-09,0,35,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000388,CUST080721,KYC Verification Delay,2024-05-22,8,357,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000389,CUST011822,Delayed Refund,2025-01-19,9,115,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000390,CUST023373,Loan Application Rejected,2025-02-19,1,84,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000391,CUST052041,Mobile App Issues,2024-12-14,4,151,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000392,CUST017442,Delayed Refund,2024-06-06,4,342,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000393,CUST097961,Unauthorized Transaction,2024-05-25,10,354,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000394,CUST029661,ATM Withdrawal Failed,2024-10-05,4,221,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000395,CUST068251,Card Not Working,2024-06-21,9,327,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000396,CUST047093,Account Locked,2024-09-16,1,240,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000397,CUST076105,Account Locked,2024-12-18,6,147,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000398,CUST085292,Card Not Working,2024-11-26,3,169,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000399,CUST059022,Loan Application Rejected,2024-08-20,2,267,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000400,CUST086102,Delayed Refund,2025-03-19,3,56,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000401,CUST071155,Delayed Refund,2024-10-01,2,225,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000402,CUST074824,Delayed Refund,2024-10-15,1,211,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000403,CUST042810,Card Not Working,2024-10-07,9,219,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000404,CUST085827,Delayed Refund,2024-11-07,0,188,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000405,CUST027512,Unauthorized Transaction,2025-02-16,10,87,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000406,CUST024079,KYC Verification Delay,2025-03-13,4,62,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000407,CUST070441,ATM Withdrawal Failed,2024-11-07,5,188,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000408,CUST028140,KYC Verification Delay,2024-12-26,5,139,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000409,CUST015001,Mobile App Issues,2024-09-14,0,242,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000410,CUST076747,KYC Verification Delay,2024-09-20,4,236,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000411,CUST013362,Unauthorized Transaction,2025-05-07,1,7,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000412,CUST053243,Delayed Refund,2024-11-09,3,186,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000413,CUST074050,ATM Withdrawal Failed,2024-06-04,3,344,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000414,CUST091455,Unauthorized Transaction,2025-04-08,3,36,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000415,CUST050273,ATM Withdrawal Failed,2024-05-14,7,365,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000416,CUST065308,Unauthorized Transaction,2024-08-09,8,278,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000417,CUST000739,Incorrect Charges,2024-11-09,10,186,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000418,CUST021014,Mobile App Issues,2024-06-06,9,342,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000419,CUST030907,Unauthorized Transaction,2024-12-13,7,152,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000420,CUST020285,Incorrect Charges,2024-07-06,6,312,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000421,CUST042118,Incorrect Charges,2024-09-23,7,233,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000422,CUST047608,Delayed Refund,2024-08-27,8,260,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000423,CUST025249,Loan Application Rejected,2025-05-02,3,12,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000424,CUST025122,KYC Verification Delay,2025-04-14,8,30,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000425,CUST052539,Delayed Refund,2024-06-11,5,337,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000426,CUST032239,Account Locked,2025-03-10,3,65,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000427,CUST035034,ATM Withdrawal Failed,2025-04-29,8,15,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000428,CUST036807,Incorrect Charges,2024-08-11,6,276,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000429,CUST019343,Delayed Refund,2024-11-09,5,186,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000430,CUST099546,Unauthorized Transaction,2025-01-23,8,111,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000431,CUST068993,Delayed Refund,2024-10-21,0,205,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000432,CUST096536,Loan Application Rejected,2025-05-08,2,6,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000433,CUST034662,Loan Application Rejected,2024-12-29,8,136,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000434,CUST067379,Account Locked,2024-09-20,5,236,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000435,CUST012719,Delayed Refund,2024-10-13,6,213,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000436,CUST062509,Poor Customer Service,2024-09-06,7,250,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000437,CUST070255,Loan Application Rejected,2024-05-27,10,352,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000438,CUST086615,KYC Verification Delay,2024-06-21,10,327,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000439,CUST059709,Poor Customer Service,2025-03-31,2,44,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000440,CUST003933,ATM Withdrawal Failed,2025-04-15,5,29,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET000441,CUST045851,Incorrect Charges,2025-03-16,3,59,2025-05-14 17:43:56.112010,2025-05-14,17
